WinningPercent2022,WinningPercent2019,ChangedWinningParty,avg_age,avg_educ_years,avg_weekly_income,net_migration,sentiment
0.5626185544532868,0.5144046664885564,0,44.34516963142491,10.395970873626483,1724.3859379956157,-3036.45,0.49304
0.5941472855283794,0.5830083692504162,0,24.572478432682555,5.836013313053893,1002.3948524210224,-2025.65,-0.0318499999999999
0.5691189450184311,0.5971636434604417,0,45.15229591017082,11.131567950626817,2021.3268749391395,-1868.81,0.2392931034482759
0.6564871682970186,0.6644543008179372,0,46.354738405738615,10.766595789138217,2238.758107523317,292.55999999999995,0.3720083333333333
0.6472007722007722,0.6948363272203792,0,46.85291879453985,11.058922824919373,1717.8995544208165,-5108.64,-0.0207761904761904
0.6656438846301863,0.7103509408975373,0,50.55225221731024,11.563671072210438,2477.6461581644176,-1276.7399999999998,0.18072
0.6329203743479594,0.6180617882287242,0,45.4926960978306,9.321496794092736,1409.1121852722422,43.47,0.0359167220042257
0.6237061292662023,0.6918627072888546,0,45.798778519613336,11.096347858492829,2037.7405408078328,45.0,0.038875
0.6901928251598013,0.653936641680801,0,30.83508134045204,6.924059792657383,1355.5048218310098,312.52000000000004,0.50615
0.5679251004472746,0.5455538372317804,0,54.27987067353,10.367051921009404,1289.115326925755,233.82,0.1290238738738738
0.634067363946085,0.633248730964467,0,49.26176502018919,10.847006928511648,1803.8385966500207,38.88,0.2034879258816497
0.5149576651257233,0.5481411754970312,0,47.17430849270691,9.785990319887285,1528.0755090613682,622.44,0.1776373522458629
0.5084878953042041,0.5293059098751971,0,51.22147973898874,10.90714455449826,1692.460396480196,236.81,0.1138450271247739
0.6093635924276857,0.7052671905900869,0,52.23096080519263,10.4742757860411,1455.279956615018,35.120000000000005,0.1434188741721854
0.6399407152419201,0.6748731862687272,0,47.33662210794572,10.849765838127349,1662.376464943351,-2182.46,0.4510333333333333
0.5261290712036926,0.5072841648169508,1,55.08210299653729,10.596416130318644,1435.2612847933833,1317.28,0.0544937712344281
0.6630450664829775,0.6582197857191602,0,39.37047933416162,9.851607865090312,1953.958833023432,-2872.7,0.2625985294117646
0.5279717717025977,0.5631040714838971,0,45.31216876032577,10.985575815665138,2006.0563176074768,-173.49,0.43445
0.5984752489763433,0.5932541375191946,0,47.62591695568655,10.788345243069958,2066.6261150112964,865.4300000000001,0.3462090909090909
0.6298881318209328,0.6017929378054947,0,52.7749269481031,10.637288430721522,1655.918257895746,208.21,0.1642355371900827
0.5297669221570972,0.6246242199324115,0,48.17026949174154,10.546675998432097,1794.8252798434692,258.41,0.1515317991631798
0.5880838348732729,0.5856904074500184,0,16.247639911435925,4.145221390042298,794.2508066805358,-1528.2399999999998,0.3513655172413794
0.550434791536195,0.5111452125991308,1,46.494730862093455,10.822732183437022,1908.144820022344,698.0,0.6380454545454545
0.6517295908282269,0.6162923716057559,0,55.73361718768052,10.466784971041234,1365.3251894592013,1146.4,0.1511836363636363
0.5839966232513266,0.5833259186760388,0,46.57244300260119,10.923783610481928,1856.6960964629577,845.0,0.4900357142857143
0.6322281248091836,0.6573628898438497,0,45.45101813265124,10.385161787190668,2167.081469796666,-2884.7000000000003,0.1577
0.5019133376654186,0.5219459388531689,0,49.69479960618484,10.880068329995815,1929.6383408484496,-319.03,0.1017286266924564
0.5663696087501318,0.6211441456100792,0,46.56210775341478,10.915516399889198,1798.1779437280015,-2003.38,0.1391773730405765
0.686341700798897,0.678161801793899,0,48.1488424616043,11.41515063743005,2439.6238509530035,2832.6,-0.0506666666666666
0.6436189889025894,0.5851858869100248,0,40.03787498749895,7.874156516956535,1030.1509846021818,-80.39999999999999,0.2263724489795919
0.6382644299339265,0.6383634806267949,0,43.66047024214642,9.992372610201468,1662.8843665787276,927.09,0.2216608695652174
0.5927341071502333,0.6361041123738875,0,39.85766818684154,9.688541937028852,2039.4534476811407,-1148.89,0.2416873684210525
0.5944928849478969,0.5230470691698849,0,54.56399626748426,10.450599317925818,1312.2874028333306,746.9200000000001,0.0667643391521197
0.6690544107629428,0.6510203427154265,0,50.02284332202496,10.400126641831603,1403.0166703839552,-60.34,0.0867283715012723
0.5350419274831699,0.5766745507302918,0,45.65051884682863,11.37888099239019,1969.8068012182423,-4157.32,0.2616290322580645
0.5504410168894165,0.6073769836511173,0,47.45062155549613,9.854448367176284,1518.1025729111725,1336.9499999999998,0.0729726299694189
0.5317941276886309,0.5468503372076338,0,40.419854061876045,10.05276378934099,1862.9351479356048,-1653.94,0.2405285714285714
0.5407795055821372,0.5395638122726072,0,53.436438944442166,10.724031445697255,1538.022946664797,796.9900000000001,0.1552675496688741
